0.080309,0.143178,-0.155883,0.501685,-0.383354,-0.053829,-0.086584,0.065993,-0.223748,0.503700,-0.357440,0.116071,0.018556,0.142048,-0.044624,-0.202689,0.043886,0.058081,0.000000,-0.027247,-0.128261,0.257438,-0.193711,0.031289,-0.042948,0.000000
0.080313,0.143290,-0.156056,0.501692,-0.383245,-0.053865,-0.086564,0.066112,-0.223928,0.503644,-0.357261,0.116082,0.019678,0.143082,-0.042855,-0.202549,0.044402,0.058874,0.000000,-0.026624,-0.128727,0.257449,-0.194040,0.031192,-0.043243,0.000000
0.080326,0.143541,-0.156245,0.501678,-0.383200,-0.053875,-0.086543,0.066326,-0.224175,0.503561,-0.357117,0.116146,0.021017,0.144460,-0.040718,-0.202327,0.044979,0.059782,0.000000,-0.025814,-0.129303,0.257492,-0.194387,0.031098,-0.043595,0.000000
0.080304,0.143833,-0.156407,0.501706,-0.383088,-0.053830,-0.086562,0.066577,-0.224426,0.503536,-0.356961,0.116224,0.022299,0.146074,-0.038544,-0.202019,0.045514,0.060727,0.000000,-0.025061,-0.129900,0.257626,-0.194742,0.031033,-0.043950,0.000000
0.080278,0.144134,-0.156444,0.501756,-0.382993,-0.053908,-0.086580,0.066853,-0.224594,0.503583,-0.356839,0.116240,0.023560,0.147913,-0.036439,-0.201621,0.045984,0.061721,0.000000,-0.024318,-0.130423,0.258129,-0.195177,0.031046,-0.044264,0.000000
0.080274,0.144486,-0.156427,0.501787,-0.383001,-0.053895,-0.086585,0.067245,-0.224761,0.503637,-0.356705,0.116175,0.024823,0.149929,-0.034339,-0.201104,0.046417,0.062756,0.000000,-0.023655,-0.130911,0.258666,-0.195681,0.031057,-0.044578,0.000000
0.080270,0.144899,-0.156405,0.501837,-0.382976,-0.053751,-0.086597,0.067623,-0.224930,0.503697,-0.356576,0.116128,0.026070,0.152010,-0.032105,-0.200482,0.046855,0.063769,0.000000,-0.023123,-0.131434,0.258939,-0.196227,0.031010,-0.044932,0.000000
0.080324,0.145351,-0.156386,0.501876,-0.382963,-0.053726,-0.086549,0.068060,-0.225124,0.503772,-0.356392,0.116120,0.027230,0.154009,-0.029556,-0.199790,0.047356,0.064672,0.000000,-0.022653,-0.132038,0.259180,-0.196725,0.030960,-0.045319,0.000000
0.080391,0.145730,-0.156369,0.501941,-0.382846,-0.053706,-0.086495,0.068420,-0.225236,0.503820,-0.356269,0.116160,0.028264,0.155781,-0.026639,-0.199152,0.047943,0.065413,0.000000,-0.022157,-0.132610,0.259383,-0.197216,0.030896,-0.045675,0.000000
0.080425,0.146217,-0.156359,0.501991,-0.382747,-0.053665,-0.086479,0.068891,-0.225408,0.503807,-0.356134,0.116145,0.029189,0.157376,-0.023563,-0.198557,0.048557,0.066013,0.000000,-0.021686,-0.133150,0.259440,-0.197717,0.030805,-0.045996,0.000000
0.080498,0.146787,-0.156345,0.501988,-0.382735,-0.053666,-0.086422,0.069462,-0.225644,0.503797,-0.355923,0.116136,0.030008,0.158886,-0.020452,-0.197992,0.049152,0.066545,0.000000,-0.021230,-0.133657,0.259511,-0.198216,0.030736,-0.046264,0.000000
0.080632,0.147327,-0.156308,0.501993,-0.382740,-0.053698,-0.086300,0.069994,-0.225853,0.503813,-0.355691,0.116157,0.030709,0.160397,-0.017375,-0.197414,0.049709,0.067056,0.000000,-0.020791,-0.134111,0.259706,-0.198687,0.030708,-0.046456,0.000000
0.080726,0.147919,-0.156170,0.502004,-0.382814,-0.053764,-0.086225,0.070571,-0.225998,0.503828,-0.355554,0.116103,0.031407,0.161875,-0.014520,-0.196821,0.050186,0.067484,0.000000,-0.020309,-0.134575,0.260008,-0.199080,0.030705,-0.046633,0.000000
0.080839,0.148344,-0.156218,0.501972,-0.382797,-0.053727,-0.086123,0.070969,-0.226229,0.503821,-0.355380,0.116124,0.032110,0.163353,-0.012041,-0.196214,0.050556,0.067809,0.000000,-0.019846,-0.135047,0.260331,-0.199437,0.030705,-0.046832,0.000000
0.080921,0.148752,-0.156284,0.501987,-0.382793,-0.053665,-0.086039,0.071313,-0.226464,0.503811,-0.355210,0.116135,0.032826,0.164876,-0.009830,-0.195569,0.050847,0.068063,0.000000,-0.019421,-0.135501,0.260574,-0.199776,0.030686,-0.047044,0.000000
0.081030,0.149092,-0.156274,0.502020,-0.382859,-0.053693,-0.085937,0.071614,-0.226574,0.503844,-0.355099,0.116126,0.033547,0.166444,-0.007874,-0.194939,0.051059,0.068312,0.000000,-0.018970,-0.135878,0.260693,-0.200114,0.030633,-0.047227,0.000000
0.081156,0.149409,-0.156248,0.502047,-0.382909,-0.053637,-0.085822,0.071954,-0.226693,0.503893,-0.354967,0.116054,0.034177,0.168084,-0.006101,-0.194389,0.051202,0.068623,0.000000,-0.018477,-0.136250,0.260736,-0.200377,0.030564,-0.047412,0.000000
0.081212,0.149750,-0.156155,0.502056,-0.383019,-0.053791,-0.085776,0.072231,-0.226760,0.503948,-0.354941,0.116062,0.034795,0.169753,-0.004578,-0.193888,0.051261,0.068926,0.000000,-0.018000,-0.136634,0.260670,-0.200602,0.030470,-0.047631,0.000000
0.081231,0.150075,-0.155957,0.502098,-0.383096,-0.053894,-0.085781,0.072551,-0.226739,0.504018,-0.354965,0.116044,0.035372,0.171368,-0.003068,-0.193400,0.051318,0.069130,0.000000,-0.017593,-0.136983,0.260540,-0.200872,0.030368,-0.047864,0.000000
0.081291,0.150419,-0.155652,0.502141,-0.383192,-0.053894,-0.085756,0.072863,-0.226606,0.504102,-0.355043,0.116000,0.035886,0.172957,-0.001267,-0.192877,0.051447,0.069230,0.000000,-0.017211,-0.137323,0.260495,-0.201140,0.030297,-0.048084,0.000000
0.081392,0.150677,-0.155404,0.502134,-0.383338,-0.053958,-0.085670,0.073130,-0.226489,0.504160,-0.355095,0.115953,0.036323,0.174559,0.000786,-0.192388,0.051629,0.069300,0.000000,-0.016792,-0.137691,0.260532,-0.201367,0.030256,-0.048305,0.000000
0.081496,0.151019,-0.155162,0.502161,-0.383398,-0.053970,-0.085582,0.073467,-0.226431,0.504202,-0.355086,0.115898,0.036662,0.176082,0.003005,-0.191970,0.051851,0.069306,0.000000,-0.016410,-0.138027,0.260551,-0.201631,0.030216,-0.048515,0.000000
0.081596,0.151423,-0.154913,0.502178,-0.383568,-0.053942,-0.085504,0.073854,-0.226402,0.504241,-0.355078,0.115852,0.036947,0.177482,0.005441,-0.191595,0.052129,0.069212,0.000000,-0.016002,-0.138363,0.260646,-0.201878,0.030195,-0.048715,0.000000
0.081674,0.151922,-0.154663,0.502215,-0.383745,-0.053930,-0.085454,0.074334,-0.226378,0.504294,-0.355082,0.115875,0.037234,0.178821,0.007935,-0.191211,0.052421,0.069022,0.000000,-0.015600,-0.138726,0.260831,-0.202089,0.030195,-0.048912,0.000000
0.081705,0.152337,-0.154441,0.502240,-0.383850,-0.054024,-0.085443,0.074699,-0.226360,0.504333,-0.355146,0.115861,0.037513,0.180139,0.010267,-0.190883,0.052661,0.068790,0.000000,-0.015192,-0.139087,0.261074,-0.202303,0.030206,-0.049093,0.000000
0.081674,0.152773,-0.154218,0.502237,-0.383973,-0.054120,-0.085489,0.075096,-0.226333,0.504393,-0.355145,0.115848,0.037719,0.181480,0.012253,-0.190639,0.052779,0.068609,0.000000,-0.014914,-0.139440,0.261376,-0.202571,0.030232,-0.049259,0.000000
0.081641,0.153069,-0.154019,0.502224,-0.384103,-0.054024,-0.085546,0.075409,-0.226287,0.504444,-0.355155,0.115692,0.037965,0.182807,0.013817,-0.190449,0.052749,0.068507,0.000000,-0.014708,-0.139814,0.261685,-0.202872,0.030268,-0.049427,0.000000
0.081658,0.153262,-0.153877,0.502205,-0.384198,-0.054062,-0.085530,0.075577,-0.226249,0.504489,-0.355155,0.115620,0.038172,0.183976,0.015238,-0.190291,0.052684,0.068397,0.000000,-0.014609,-0.140175,0.261849,-0.203209,0.030277,-0.049600,0.000000
0.081685,0.153387,-0.153807,0.502191,-0.384246,-0.054110,-0.085498,0.075610,-0.226230,0.504526,-0.355143,0.115610,0.038396,0.184979,0.016522,-0.190097,0.052602,0.068249,0.000000,-0.014557,-0.140529,0.261874,-0.203523,0.030261,-0.049777,0.000000
0.081671,0.153567,-0.153731,0.502195,-0.384293,-0.054155,-0.085506,0.075734,-0.226224,0.504568,-0.355111,0.115535,0.038545,0.185698,0.017790,-0.189970,0.052542,0.068013,0.000000,-0.014506,-0.140875,0.261946,-0.203823,0.030262,-0.049944,0.000000
0.081689,0.153755,-0.153690,0.502173,-0.384384,-0.054185,-0.085490,0.075876,-0.226268,0.504585,-0.355093,0.115522,0.038668,0.186149,0.018871,-0.189903,0.052461,0.067684,0.000000,-0.014451,-0.141155,0.262097,-0.204135,0.030278,-0.050084,0.000000
0.081689,0.154027,-0.153580,0.502185,-0.384484,-0.054166,-0.085501,0.076148,-0.226273,0.504610,-0.355026,0.115456,0.038835,0.186399,0.019758,-0.189868,0.052353,0.067281,0.000000,-0.014326,-0.141370,0.262295,-0.204437,0.030301,-0.050199,0.000000
0.081673,0.154312,-0.153439,0.502207,-0.384526,-0.054173,-0.085527,0.076428,-0.226256,0.504617,-0.354974,0.115395,0.038968,0.186580,0.020572,-0.189825,0.052236,0.066868,0.000000,-0.014233,-0.141564,0.262439,-0.204715,0.030311,-0.050313,0.000000
0.081632,0.154746,-0.153155,0.502235,-0.384639,-0.054187,-0.085583,0.076780,-0.226136,0.504609,-0.355017,0.115385,0.039179,0.186810,0.021190,-0.189758,0.052060,0.066506,0.000000,-0.014102,-0.141687,0.262506,-0.205008,0.030300,-0.050401,0.000000
0.081592,0.155137,-0.152852,0.502211,-0.384818,-0.054127,-0.085645,0.077190,-0.226029,0.504596,-0.355083,0.115285,0.039426,0.187030,0.021446,-0.189718,0.051790,0.066138,0.000000,-0.013940,-0.141697,0.262573,-0.205315,0.030273,-0.050417,0.000000
0.081601,0.155511,-0.152588,0.502208,-0.384914,-0.054110,-0.085647,0.077520,-0.225940,0.504605,-0.355133,0.115249,0.039613,0.187188,0.021489,-0.189732,0.051476,0.065728,0.000000,-0.013811,-0.141610,0.262743,-0.205652,0.030255,-0.050351,0.000000
0.081617,0.155904,-0.152327,0.502190,-0.385040,-0.054241,-0.085652,0.077888,-0.225854,0.504625,-0.355161,0.115226,0.039754,0.187279,0.021515,-0.189767,0.051177,0.065275,0.000000,-0.013747,-0.141453,0.262951,-0.206043,0.030235,-0.050230,0.000000
0.081634,0.156242,-0.152068,0.502183,-0.385159,-0.054243,-0.085661,0.078225,-0.225773,0.504639,-0.355239,0.115184,0.039946,0.187361,0.021653,-0.189753,0.050922,0.064805,0.000000,-0.013663,-0.141276,0.263097,-0.206440,0.030194,-0.050086,0.000000
0.081700,0.156660,-0.151799,0.502166,-0.385284,-0.054252,-0.085603,0.078575,-0.225720,0.504664,-0.355247,0.115189,0.040112,0.187468,0.021994,-0.189710,0.050723,0.064390,0.000000,-0.013566,-0.141162,0.263099,-0.206783,0.030127,-0.049967,0.000000
0.081849,0.157013,-0.151593,0.502141,-0.385416,-0.054228,-0.085469,0.078932,-0.225681,0.504694,-0.355183,0.115123,0.040154,0.187576,0.022461,-0.189717,0.050558,0.064040,0.000000,-0.013531,-0.141261,0.262832,-0.206962,0.030035,-0.049926,0.000000
0.081946,0.157361,-0.151325,0.502152,-0.385583,-0.054223,-0.085390,0.079291,-0.225567,0.504705,-0.355235,0.115092,0.040146,0.187649,0.022804,-0.189740,0.050369,0.063689,0.000000,-0.013616,-0.141393,0.262729,-0.207161,0.030012,-0.049862,0.000000
0.082019,0.157558,-0.151148,0.502141,-0.385764,-0.054065,-0.085333,0.079523,-0.225444,0.504661,-0.355385,0.115086,0.040209,0.187693,0.022995,-0.189785,0.050158,0.063325,0.000000,-0.013683,-0.141459,0.262713,-0.207431,0.030023,-0.049763,0.000000
0.082101,0.157759,-0.151018,0.502181,-0.385875,-0.053975,-0.085257,0.079717,-0.225356,0.504656,-0.355386,0.115113,0.040251,0.187765,0.023067,-0.189807,0.049926,0.063013,0.000000,-0.013796,-0.141587,0.262716,-0.207649,0.030049,-0.049692,0.000000
0.082168,0.157954,-0.150786,0.502245,-0.385941,-0.054013,-0.085199,0.079887,-0.225204,0.504714,-0.355381,0.115113,0.040345,0.187900,0.022956,-0.189813,0.049644,0.062776,0.000000,-0.013873,-0.141769,0.262705,-0.207788,0.030076,-0.049657,0.000000
0.082210,0.158164,-0.150567,0.502256,-0.386054,-0.054038,-0.085172,0.080085,-0.225090,0.504763,-0.355395,0.115086,0.040404,0.188022,0.022770,-0.189859,0.049348,0.062570,0.000000,-0.013950,-0.141899,0.262634,-0.207941,0.030088,-0.049616,0.000000
0.082231,0.158409,-0.150356,0.502262,-0.386159,-0.054072,-0.085157,0.080296,-0.225016,0.504803,-0.355434,0.114986,0.040437,0.188142,0.022596,-0.189916,0.049068,0.062405,0.000000,-0.014041,-0.141946,0.262562,-0.208127,0.030092,-0.049540,0.000000
0.082294,0.158633,-0.150126,0.502275,-0.386253,-0.054079,-0.085114,0.080556,-0.224906,0.504877,-0.355469,0.114889,0.040440,0.188231,0.022359,-0.190001,0.048790,0.062254,0.000000,-0.014116,-0.141949,0.262513,-0.208307,0.030094,-0.049441,0.000000
