0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.050600,0.050000,-0.030600,-0.028800,0.145000,-0.119000,0.089700,-0.131000,-0.050000,-0.617000,-0.106000,-0.091400,-0.089500,0.213000
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092152,0.119548,-0.034184,0.000000,-0.017400,0.014280,-0.010764,-0.174680,-0.114952,-0.798440,-0.229200,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092376,0.119548,-0.033960,0.000000,-0.017400,0.014280,-0.010764,-0.171320,-0.114952,-0.787240,-0.235920,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092712,0.119548,-0.034072,0.000000,-0.017400,0.014280,-0.010764,-0.170200,-0.114952,-0.771560,-0.241520,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.093048,0.119548,-0.034072,0.000000,-0.017400,0.014280,-0.010764,-0.169080,-0.114952,-0.761480,-0.246000,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.093160,0.119548,-0.034296,0.000000,-0.017400,0.014280,-0.010764,-0.167960,-0.114952,-0.750280,-0.249360,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.093272,0.119548,-0.034632,0.000000,-0.017400,0.014280,-0.010764,-0.167960,-0.114952,-0.736840,-0.252720,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.093272,0.119548,-0.034968,0.000000,-0.017400,0.014280,-0.010764,-0.167960,-0.114952,-0.726760,-0.254960,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.093048,0.119548,-0.035416,0.000000,-0.017400,0.014280,-0.010764,-0.166840,-0.114952,-0.717800,-0.257200,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092712,0.119548,-0.035976,0.000000,-0.017400,0.014280,-0.010764,-0.165720,-0.114952,-0.705480,-0.259440,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092488,0.119548,-0.036312,0.000000,-0.017400,0.014280,-0.010764,-0.165720,-0.114952,-0.697640,-0.261680,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.092264,0.119548,-0.036760,0.000000,-0.017400,0.014280,-0.010764,-0.163480,-0.114952,-0.690920,-0.263920,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.091928,0.119548,-0.037320,0.000000,-0.017400,0.014280,-0.010764,-0.161240,-0.114952,-0.684200,-0.267280,0.010968,0.010740,-0.025560
0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,0.000000,0.000000,-0.270000,0.520000,-0.300000,0.000000,-0.091816,0.119548,-0.037656,0.000000,-0.017400,0.014280,-0.010764,-0.159000,-0.114952,-0.678600,-0.269520,0.010968,0.010740,-0.025560
