-5.41E-01,1.02E+00,6.73E-01,-1.85E-02,-1.39E-02,-5.88E-01,8.09E-01,-4.15E-01,8.76E-02,5.10E-02,1.46E-01,1.99E-01,-2.59E-01,-5.06E-02,-6.29E-02,-3.06E-02,-2.88E-02,1.45E-01,-1.19E-01,8.97E-02,-1.31E-01,2.46E-02,-6.17E-01,-1.06E-01,-9.14E-02,-8.95E-02,2.13E-01,-1.24E-01
-0.478,1.01,0.667,-0.0483,-0.026,-0.804,0.592,0.384,0.212,0.449,0.169,0.244,-0.199,-0.225,0.1,-0.0835,-0.234,0.0,0.0,0.0,0.0924,-0.1,0.366,-0.231,0.0,0.0,0.0
-0.467,1.01,0.666,-0.0508,-0.0249,-0.798,0.6,0.377,0.226,0.43,0.193,0.233,-0.229,-0.226,0.1,-0.0973,-0.249,0.0,0.0,0.0,0.093,-0.1,0.356,-0.23,0.0,0.0,0.0
-0.454,1.01,0.665,-0.0533,-0.024,-0.793,0.606,0.379,0.247,0.402,0.221,0.214,-0.273,-0.22,0.1,-0.119,-0.277,0.0,0.0,0.0,0.0927,-0.1,0.35,-0.225,0.0,0.0,0.0
-0.444,1.01,0.665,-0.0537,-0.0238,-0.79,0.61,0.381,0.249,0.38,0.22,0.199,-0.295,-0.215,0.1,-0.137,-0.296,0.0,0.0,0.0,0.0937,-0.1,0.356,-0.222,0.0,0.0,0.0
-0.435,1.01,0.665,-0.0543,-0.0235,-0.785,0.617,0.377,0.245,0.36,0.211,0.186,-0.305,-0.215,0.1,-0.154,-0.317,0.0,0.0,0.0,0.096,-0.1,0.358,-0.22,0.0,0.0,0.0
-0.423,1.01,0.666,-0.0546,-0.0236,-0.784,0.618,0.384,0.231,0.332,0.191,0.179,-0.314,-0.22,0.1,-0.179,-0.341,0.0,0.0,0.0,0.101,-0.1,0.357,-0.22,0.0,0.0,0.0
-0.414,1.02,0.667,-0.0535,-0.0243,-0.78,0.623,0.376,0.215,0.306,0.175,0.183,-0.324,-0.218,0.1,-0.204,-0.355,0.0,0.0,0.0,0.105,-0.1,0.347,-0.222,0.0,0.0,0.0
-0.404,1.02,0.668,-0.054,-0.0239,-0.774,0.63,0.354,0.188,0.285,0.148,0.202,-0.337,-0.21,0.1,-0.224,-0.366,0.0,0.0,0.0,0.11,-0.1,0.317,-0.228,0.0,0.0,0.0
-0.391,1.02,0.669,-0.0541,-0.0236,-0.765,0.641,0.309,0.155,0.25,0.12,0.237,-0.36,-0.188,0.1,-0.26,-0.364,0.0,0.0,0.0,0.115,-0.1,0.254,-0.237,0.0,0.0,0.0
-0.38,1.02,0.67,-0.0534,-0.0227,-0.751,0.657,0.248,0.122,0.22,0.0951,0.272,-0.383,-0.149,0.1,-0.295,-0.348,0.0,0.0,0.0,0.109,-0.1,0.18,-0.245,0.0,0.0,0.0
-0.37,1.02,0.67,-0.0533,-0.0218,-0.739,0.671,0.197,0.089,0.193,0.0688,0.303,-0.402,-0.121,0.1,-0.327,-0.327,0.0,0.0,0.0,0.0983,-0.1,0.099,-0.252,0.0,0.0,0.0
-0.357,1.03,0.671,-0.0527,-0.0189,-0.732,0.679,0.156,0.0438,0.163,0.0388,0.341,-0.423,-0.0888,0.1,-0.361,-0.281,0.0,0.0,0.0,0.0889,-0.1,-0.00158,-0.259,0.0,0.0,0.0
-0.347,1.03,0.671,-0.0528,-0.0178,-0.733,0.678,0.148,0.0312,0.143,0.0358,0.35,-0.428,-0.0818,0.1,-0.367,-0.265,0.0,0.0,0.0,0.0898,-0.1,-0.028,-0.261,0.0,0.0,0.0
-0.341,1.03,0.669,-0.0523,-0.017,-0.723,0.689,0.114,-0.028,0.123,-0.015,0.41,-0.459,-0.0473,0.158,-0.362,0.0,0.0,0.0,0.0,0.0768,-0.1,-0.183,-0.283,0.0,0.0,0.0
-0.334,1.03,0.668,-0.0521,-0.0162,-0.717,0.695,0.091,-0.0558,0.107,-0.033,0.438,-0.476,-0.0345,0.484,-0.283,0.0,0.0,0.0,0.0,0.0682,-0.1,-0.293,-0.302,0.0,0.0,0.0
-0.331,1.03,0.668,-0.0538,-0.0156,-0.711,0.701,0.0695,-0.0564,0.102,-0.0281,0.445,-0.479,-0.0305,0.552,-0.21,0.0,0.0,0.0,0.0,0.06,-0.1,-0.349,-0.311,0.0,0.0,0.0
-0.328,1.03,0.668,-0.0572,-0.0152,-0.701,0.711,0.0406,-0.0457,0.102,-0.017,0.444,-0.477,-0.0349,0.522,-0.147,0.0,0.0,0.0,0.0,0.0485,-0.1,-0.401,-0.314,0.0,0.0,0.0
-0.323,1.03,0.671,-0.056,-0.0156,-0.694,0.718,0.00254,-0.00282,0.0863,0.0272,0.407,-0.446,-0.0334,0.458,-0.0843,0.0,0.0,0.0,0.0,0.025,-0.1,-0.428,-0.305,0.0,0.0,0.0
-0.32,1.03,0.673,-0.0532,-0.0173,-0.724,0.688,0.0715,0.0271,0.0743,0.0583,0.373,-0.421,-0.0351,0.403,-0.0509,0.0,0.0,0.0,0.0,0.0211,-0.1,-0.362,-0.282,0.0,0.0,0.0
