time,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25
0.5811623246492986,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.4838343009973924,0.0,0.0,-0.5806011611968709,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.6012024048096192,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.4749412162109486,0.0,0.0,-0.5699294594531383,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.6212424849699398,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.46416623785156585,0.0,0.0,-0.556999485421879,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.6412825651302605,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.45155206038717194,0.0,0.0,-0.5418624724646063,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.6613226452905812,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.4371486658759415,0.0,0.0,-0.5245783990511298,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.6813627254509018,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.4210131259188094,0.0,0.0,-0.5052157511025712,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.7014028056112224,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.4032093755205823,0.0,0.0,-0.4838512506246987,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.721442885771543,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.3838079597556925,0.0,0.0,-0.46056955170683095,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.7414829659318637,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.36288575424240094,0.0,0.0,-0.4354629050908811,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.7615230460921844,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.3405256605330332,0.0,0.0,-0.4086307926396398,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.781563126252505,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.3168162776272245,0.0,0.0,-0.38017953315266934,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.8016032064128256,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.29185155090976345,0.0,0.0,-0.3502218610917161,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.8216432865731462,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.2657303999040693,0.0,0.0,-0.31887647988488316,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.8416833667334669,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.23855632631628473,0.0,0.0,-0.2862675915795417,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.8617234468937875,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.21043700392305836,0.0,0.0,-0.25252440470767,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.8817635270541082,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.18148385192803237,0.0,0.0,-0.21778062231363884,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.9018036072144289,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.15181159347755852,0.0,0.0,-0.18217391217307022,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.9218436873747494,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.12153780108496424,0.0,0.0,-0.14584536130195708,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.9418837675350701,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.09078243076456693,0.0,0.0,-0.10893891691748032,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.9619238476953907,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.05966734672137551,0.0,0.0,-0.07160081606565061,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
0.9819639278557114,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,0.02831583847982751,0.0,0.0,-0.03397900617579301,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.002004008016032,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.0031478676351177175,0.0,0.0,0.003777441162141261,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.0220440881763526,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.03459910072883676,0.0,0.0,0.04151892087460411,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.0420841683366733,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.06591323932945113,0.0,0.0,0.07909588719534136,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.062124248496994,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.09696620518440388,0.0,0.0,0.11635944622128465,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.0821643286573146,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.12763495490460058,0.0,0.0,0.1531619458855207,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.1022044088176353,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.15779796750803687,0.0,0.0,0.18935756100964424,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.122244488977956,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.1873357259310813,0.0,0.0,0.22480287111729755,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.1422845691382766,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.21613119059949218,0.0,0.0,0.2593574287193906,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.1623246492985972,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.24407026318269762,0.0,0.0,0.29288431581923713,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.1823647294589177,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.271042238693778,0.0,0.0,0.32525068643253363,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.2024048096192383,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.2969402441437592,0.0,0.0,0.356328292972511,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.222444889779559,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.32166166201210405,0.0,0.0,0.38599399441452487,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.2424849699398797,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.34510853685545984,0.0,0.0,0.4141302442265518,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.2625250501002003,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.3671879634435223,0.0,0.0,0.4406255561322267,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.282565130260521,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.387812454884078,0.0,0.0,0.46537494586089356,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.3026052104208417,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.40690028927857963,0.0,0.0,0.4882803471342955,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.3226452905811623,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4243758335346734,0.0,0.0,0.5092510002416081,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.342685370741483,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4401698430526141,0.0,0.0,0.5282038116631369,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.3627254509018036,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4542197360980977,0.0,0.0,0.5450636833177172,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.3827655310621243,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.46646984177434747,0.0,0.0,0.5597638101292169,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.4028056112224447,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.476871620610892,0.0,0.0,0.5722459447330703,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.4228456913827654,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.48538385689498303,0.0,0.0,0.5824606282739796,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.442885771543086,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.49197282198356423,0.0,0.0,0.5903673863802771,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.4629258517034067,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.49661240794868716,0.0,0.0,0.5959348895384246,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.4829659318637274,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.49928423102682323,0.0,0.0,0.5991410772321879,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.503006012024048,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4999777044621652,0.0,0.0,0.5999732453545983,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.5230460921843687,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.49869008045528773,0.0,0.0,0.5984280965463452,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.5430861723446894,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4954264610509496,0.0,0.0,0.5945117532611395,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.56312625250501,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4901997779218968,0.0,0.0,0.5882397335062761,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.5831663326653307,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4830307411287695,0.0,0.0,0.5796368893545234,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.6032064128256511,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4739477570591473,0.0,0.0,0.5687373084709768,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.6232464929859718,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.46298681587088614,0.0,0.0,0.5555841790450633,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.6432865731462925,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.45019134888574014,0.0,0.0,0.5402296186628881,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.6633266533066131,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4356120564983267,0.0,0.0,0.522734467797992,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.6833667334669338,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4193067072823253,0.0,0.0,0.5031680487387903,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.7034068136272544,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.4013399090899219,0.0,0.0,0.48160789090790623,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.723446893787575,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.38178285305149334,0.0,0.0,0.458139423661792,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.7434869739478958,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.36071303148989553,0.0,0.0,0.4328556377878746,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.7635270541082164,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.33821393086708756,0.0,0.0,0.4058567170405051,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.783567134268537,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.31437470097974657,0.0,0.0,0.37724964117569587,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.8036072144288577,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.28928980171464885,0.0,0.0,0.34714776205757863,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.8236472945891782,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.2630586287635011,0.0,0.0,0.31567035451620135,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.8436873747494988,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.23578511978027383,0.0,0.0,0.2829421437363286,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.8637274549098195,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.2075773425415995,0.0,0.0,0.2490928110499194,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.8837675350701402,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.1785470667420863,0.0,0.0,0.21425648009050358,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.9038076152304608,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.1488093211212557,0.0,0.0,0.17857118534550684,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.9238476953907815,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.11848193767693642,0.0,0.0,0.1421783252123237,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.9438877755511021,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.08768508477110731,0.0,0.0,0.10522210172532877,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
1.9639278557114228,-0.01867,-0.00196,-0.376,0.676,-0.352,-0.0198,-0.016,-0.0008,-0.376,0.676,-0.352,0.016,-0.056540790978193665,0.0,0.0,0.0678489491738324,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
